n,x0_index,method,h,iterations,grad_norm,converged,time_sec,conv_rate_est,conv_type,history
10000,2,TN (FD),1e-12,14,1.7016379258995122e-07,True,10.138372083194554,1.6239707905610397,Superlinear,"[4561.93721875277, 1357.4518678001289, 461.1856468386217, 147.3429239585156, 41.36031570040106, 18.97339405920305, 6.569186384207191, 2.69823895275517, 0.691322737153431, 0.3066066828709117, 0.10823835972920946, 0.02686742309491273, 0.0015066212299606866, 4.465681266798408e-05, 1.7016379258995122e-07]"
10000,3,MN (Exact),,0,4503.659436477966,False,0.00027733296155929565,,N/A (Too fast/Unstable),[4503.659436477966]
10000,3,TN (Exact),,14,3.4452267878919248e-06,True,0.04211891582235694,1.4786845277127314,Superlinear,"[4503.659436477966, 1338.684758282866, 455.420841635974, 145.90173220673776, 41.11563176538307, 18.035902943000853, 6.248138212264695, 2.676158055143552, 0.8064281915876429, 0.3575295178828321, 0.13651781925421755, 0.03521127871428739, 0.005575976512627687, 0.00026235514276185586, 3.4452267878919248e-06]"
10000,3,MN (FD),0.0001,0,4503.659436477966,False,0.0003555002622306347,,N/A (Too fast/Unstable),[4503.659436477966]
10000,3,TN (FD),0.0001,14,3.445227038755948e-06,True,8.892034749966115,1.4786845093606302,Superlinear,"[4503.659436477966, 1338.6847591907688, 455.4208417749524, 145.90173191905518, 41.11563121677208, 18.035903133239813, 6.2481381308372805, 2.676157983093756, 0.8064281345240505, 0.3575295030782618, 0.13651780942248554, 0.0352112757914326, 0.005575976192407739, 0.0002623551218229745, 3.445227038755948e-06]"
10000,3,MN (FD),1e-08,0,4503.659436477966,False,0.0003192499279975891,,N/A (Too fast/Unstable),[4503.659436477966]
10000,3,TN (FD),1e-08,14,3.445226936316967e-06,True,9.544590041972697,1.4786845194790412,Superlinear,"[4503.659436477966, 1338.6847505526332, 455.4208405608712, 145.9017308328047, 41.11563161901124, 18.03590285667412, 6.248138130400925, 2.6761579955000943, 0.8064281724612336, 0.35752951126906973, 0.13651781699468013, 0.03521127781127656, 0.005575976497720742, 0.00026235513748994703, 3.445226936316967e-06]"
10000,3,MN (FD),1e-12,0,4503.659436477966,False,0.0003866669721901417,,N/A (Too fast/Unstable),[4503.659436477966]
10000,3,TN (FD),1e-12,15,2.4655098685644396e-06,True,9.74485620809719,1.3740145044431546,Superlinear,"[4503.659436477966, 1338.809822648359, 455.43832310001596, 145.91545844277573, 73.59240887287368, 34.82921229783814, 15.361175759058392, 5.114385886842284, 1.977438017276967, 0.9269089523630607, 0.4049378315091045, 0.19970974004068962, 0.03054900597898619, 0.004854826614323284, 0.00022753445802492804, 2.4655098685644396e-06]"
10000,4,MN (Exact),,0,4558.297798611798,False,0.0002933330833911896,,N/A (Too fast/Unstable),[4558.297798611798]
10000,4,TN (Exact),,14,3.7871038290078845e-06,True,0.04133966704830527,1.4829699651506445,Superlinear,"[4558.297798611798, 1351.8066198374863, 460.04037308400405, 146.60377585404154, 43.36420987571957, 19.415091539666548, 7.035508841198042, 3.032612678578103, 0.926971097630511, 0.40956336225331175, 0.15689236951057384, 0.04023422464256346, 0.006510392363158327, 0.00030017986248800666, 3.7871038290078845e-06]"
10000,4,MN (FD),0.0001,0,4558.297798611798,False,0.0005605421029031277,,N/A (Too fast/Unstable),[4558.297798611798]
10000,4,TN (FD),0.0001,14,3.787104074516373e-06,True,9.527947292197496,1.4829699491370842,Superlinear,"[4558.297798611798, 1351.8066207463212, 460.04037322796313, 146.60377559428167, 43.364209282746415, 19.41509172481912, 7.035508741303552, 3.0326125948374916, 0.9269710351726232, 0.40956334577434594, 0.1568923588147847, 0.040234221506805036, 0.006510392022649691, 0.0003001798400904887, 3.787104074516373e-06]"
10000,4,MN (FD),1e-08,0,4558.297798611798,False,0.00031179236248135567,,N/A (Too fast/Unstable),[4558.297798611798]
10000,4,TN (FD),1e-08,14,3.787104051805379e-06,True,9.455976124852896,1.4829699555601792,Superlinear,"[4558.297798611798, 1351.8066115356135, 460.0403719178311, 146.60377446779873, 43.36420975582372, 19.415091482307385, 7.035508762262074, 3.032612613140476, 0.9269710806300241, 0.40956335505604446, 0.15689236766928147, 0.040234223872258994, 0.006510392327549588, 0.000300179856781895, 3.787104051805379e-06]"
10000,4,MN (FD),1e-12,0,4558.297798611798,False,0.00035454099997878075,,N/A (Too fast/Unstable),[4558.297798611798]
10000,4,TN (FD),1e-12,14,3.7871325104155113e-06,True,9.53201320907101,1.4829642741250968,Superlinear,"[4558.297798611798, 1351.9331185638023, 460.0583016271064, 146.61745495448204, 43.36520894421714, 19.417076104243275, 7.036143216217141, 3.033025246927541, 0.9269889922935293, 0.4095945951414138, 0.15689008353506506, 0.04023451271284596, 0.006509835413626494, 0.00030016639606379676, 3.7871325104155113e-06]"
10000,5,MN (Exact),,0,4476.92088715295,False,0.0002898750826716423,,N/A (Too fast/Unstable),[4476.92088715295]
10000,5,TN (Exact),,15,1.529857939250051e-06,True,0.04198104236274958,1.4775770729111588,Superlinear,"[4476.92088715295, 1331.9053564740166, 448.34401658987645, 146.9380923991491, 46.57425618711982, 19.075174312721128, 7.550053056226155, 3.5096270411753094, 1.3891056469098073, 0.5473185774839235, 0.2532385493860367, 0.10673883093636835, 0.02550197577905956, 0.003699287161955741, 0.0001457945848928088, 1.529857939250051e-06]"
10000,5,MN (FD),0.0001,0,4476.92088715295,False,0.000324334017932415,,N/A (Too fast/Unstable),[4476.92088715295]
10000,5,TN (FD),0.0001,15,1.5298581770049737e-06,True,11.071416040882468,1.4775770731596705,Superlinear,"[4476.92088715295, 1331.9053573802275, 448.3440167283731, 146.93809210032086, 46.574255461705555, 19.07517443282714, 7.55005295204179, 3.5096269464449996, 1.389105596621422, 0.5473185735399547, 0.2532385429303547, 0.10673883099282203, 0.025501975856634634, 0.0036992875043496674, 0.00014579460010839338, 1.5298581770049737e-06]"
10000,5,MN (FD),1e-08,0,4476.92088715295,False,0.00032641738653182983,,N/A (Too fast/Unstable),[4476.92088715295]
10000,5,TN (FD),1e-08,15,1.5298581356801594e-06,True,9.681815666146576,1.477577060769546,Superlinear,"[4476.92088715295, 1331.9053483380576, 448.3440155115421, 146.93809109125573, 46.57425604138872, 19.07517421722109, 7.550052962464938, 3.5096269816661745, 1.3891056288628263, 0.5473185686564934, 0.25323854728991774, 0.10673882920827557, 0.02550197532823484, 0.0036992871966951488, 0.00014579458446570506, 1.5298581356801594e-06]"
10000,5,MN (FD),1e-12,0,4476.92088715295,False,0.0003021247684955597,,N/A (Too fast/Unstable),[4476.92088715295]
10000,5,TN (FD),1e-12,15,1.5288698058383006e-06,True,9.672740833833814,1.477686394041207,Superlinear,"[4476.92088715295, 1332.0297745190019, 448.3606953355545, 146.9514801352571, 46.57596587150774, 19.077272152792645, 7.550977824502405, 3.510095301644722, 1.3892558226053786, 0.5474044927897112, 0.25326232518806335, 0.10675682758315286, 0.02550631156356142, 0.003700304607440604, 0.00014585011155299337, 1.5288698058383006e-06]"
100000,0,MN (Exact),,0,1265.098415144055,False,0.009829416871070862,,N/A (Too fast/Unstable),[1265.098415144055]
100000,0,TN (Exact),,14,3.677133386450902e-06,True,0.38391087483614683,1.40047274602475,Superlinear,"[1265.098415144055, 284.90745985730194, 87.34875057552566, 88.70198725397677, 33.05226631026019, 11.841224863997663, 3.4284389895350684, 1.5977257778373317, 0.7099582654945067, 0.32377247391490954, 0.15454951911366147, 0.031239042781511305, 0.004367265889158969, 0.0002783247722001851, 3.677133386450902e-06]"
100000,0,MN (FD),0.0001,0,1265.098415144055,False,0.0023708329536020756,,N/A (Too fast/Unstable),[1265.098415144055]
100000,0,TN (FD),0.0001,14,3.6771302063852865e-06,True,88.87280200002715,1.4004726347891019,Superlinear,"[1265.098415144055, 284.9074627096951, 87.3487507108995, 88.70196152040985, 33.052259250864104, 11.841226328110576, 3.428439874468396, 1.5977265345125589, 0.7099584717392772, 0.3237725770800659, 0.1545496045543838, 0.031239048227375634, 0.004367264824042993, 0.0002783245526328477, 3.6771302063852865e-06]"
100000,0,MN (FD),1e-08,0,1265.098415144055,False,0.0024253749288618565,,N/A (Too fast/Unstable),[1265.098415144055]
100000,0,TN (FD),1e-08,14,3.6771340840190065e-06,True,89.26274862512946,1.400472760908437,Superlinear,"[1265.098415144055, 284.90745552041113, 87.34875059040876, 88.70198585506526, 33.05226567082131, 11.841224832201794, 3.428438884056559, 1.5977256832860371, 0.7099582500130557, 0.32377246572916857, 0.15454950986124485, 0.0312390442503176, 0.004367266217177516, 0.00027832479415057526, 3.6771340840190065e-06]"
100000,0,MN (FD),1e-12,0,1265.098415144055,False,0.0021372921764850616,,N/A (Too fast/Unstable),[1265.098415144055]
100000,0,TN (FD),1e-12,14,3.66640278233408e-06,True,89.90084466617554,1.400429485996994,Superlinear,"[1265.098415144055, 284.90755744227755, 87.34898920361364, 88.67970582000663, 33.04640010819047, 11.839946761901556, 3.429421488785954, 1.5985034634654707, 0.7100764280452284, 0.3238539997680614, 0.15463165071038373, 0.03123791537131919, 0.004361495086816082, 0.000277849722301394, 3.66640278233408e-06]"
100000,1,MN (Exact),,0,14272.035867143686,False,0.0027124579064548016,,N/A (Too fast/Unstable),[14272.035867143686]
100000,1,TN (Exact),,15,1.3185998705336751e-06,True,0.46412945818156004,1.4193452200809373,Superlinear,"[14272.035867143686, 4251.650703232267, 1444.693297583793, 465.00062680247777, 135.43928256365018, 57.86729247957203, 19.208030109625906, 8.061242538310895, 2.4361973539115414, 1.1252917840992296, 0.42117942024270083, 0.11089948432190842, 0.021722982826028955, 0.002899483565964532, 0.00013100780904720552, 1.3185998705336751e-06]"
100000,1,MN (FD),0.0001,0,14272.035867143686,False,0.0026483749970793724,,N/A (Too fast/Unstable),[14272.035867143686]
100000,1,TN (FD),0.0001,15,1.3186000169749519e-06,True,104.15246933326125,1.4193452117946634,Superlinear,"[14272.035867143686, 4251.650706072203, 1444.6932980212648, 465.000625918833, 135.43928067995833, 57.867293028639025, 19.208029916499584, 8.061242383213267, 2.43619724675299, 1.1252917705319452, 0.4211794049238042, 0.11089947904706317, 0.021722982153914522, 0.0028994834501045517, 0.00013100780923710207, 1.3186000169749519e-06]"
100000,1,MN (FD),1e-08,0,14272.035867143686,False,0.0021107918582856655,,N/A (Too fast/Unstable),[14272.035867143686]
100000,1,TN (FD),1e-08,15,1.3186000747648523e-06,True,104.49629145814106,1.4193452001349314,Superlinear,"[14272.035867143686, 4251.650677719292, 1444.69329420044, 465.00062236747, 135.43928201509797, 57.86729213304368, 19.208029830686407, 8.06124234529963, 2.436197305530718, 1.1252917652295669, 0.42117941549943594, 0.11089948177666697, 0.021722982538302252, 0.0028994834510163202, 0.0001310078036760168, 1.3186000747648523e-06]"
100000,1,MN (FD),1e-12,0,14272.035867143686,False,0.0022999169304966927,,N/A (Too fast/Unstable),[14272.035867143686]
100000,1,TN (FD),1e-12,15,1.3180244195603266e-06,True,103.32674079202116,1.4194024735822126,Superlinear,"[14272.035867143686, 4252.045545260173, 1444.7462235816806, 465.04565501670044, 135.44593514649608, 57.87453387544308, 19.211119604138013, 8.06290869803666, 2.4365192208536675, 1.1254858348047172, 0.42121677444891703, 0.11091389861178089, 0.021723229733877282, 0.0028998091956466666, 0.00013105218725295955, 1.3180244195603266e-06]"
100000,2,MN (Exact),,0,14210.333407160257,False,0.0023435410112142563,,N/A (Too fast/Unstable),[14210.333407160257]
100000,2,TN (Exact),,15,2.9297410133433064e-07,True,0.46428441582247615,1.8076782586940123,Quadratic,"[14210.333407160257, 4231.639364203717, 1433.52382528493, 463.6537793942232, 138.28936215283954, 56.55862923952052, 17.918385230667234, 7.455130423330647, 2.4523628508481914, 1.1769741658366673, 0.45349925745096425, 0.12229000001470304, 0.04060841911495047, 0.002176074563648808, 7.011504885442937e-05, 2.9297410133433064e-07]"
100000,2,MN (FD),0.0001,0,14210.333407160257,False,0.00247179064899683,,N/A (Too fast/Unstable),[14210.333407160257]
100000,2,TN (FD),0.0001,15,2.929741292584344e-07,True,107.00678745796904,1.807678268569877,Quadratic,"[14210.333407160257, 4231.639367050934, 1433.5238257317449, 463.6537784925929, 138.28936015587388, 56.55862974410382, 17.918385088606925, 7.45513031081554, 2.452362789813307, 1.1769741758673602, 0.45349924985486123, 0.12228999617193839, 0.0406084177133025, 0.0021760744447151524, 7.01150569804543e-05, 2.929741292584344e-07]"
100000,2,MN (FD),1e-08,0,14210.333407160257,False,0.002075458411127329,,N/A (Too fast/Unstable),[14210.333407160257]
100000,2,TN (FD),1e-08,15,2.929741260921133e-07,True,111.77014370821416,1.8076782335157209,Quadratic,"[14210.333407160257, 4231.639338781599, 1433.5238218913337, 463.65377484145085, 138.28936162486957, 56.558628897464445, 17.918384947917847, 7.455130243256371, 2.4523628153016146, 1.1769741515046717, 0.45349925472196323, 0.12228999728015763, 0.04060841706586593, 0.0021760744736376114, 7.011505161080283e-05, 2.929741260921133e-07]"
100000,2,MN (FD),1e-12,0,14210.333407160257,False,0.002341917250305414,,N/A (Too fast/Unstable),[14210.333407160257]
100000,2,TN (FD),1e-12,15,2.9302664231696536e-07,True,110.52845545765013,1.807688733667404,Quadratic,"[14210.333407160257, 4232.030798177761, 1433.5766770570929, 463.6989622562435, 138.29525549847122, 56.56523613983887, 17.921074403760187, 7.4565797243357785, 2.4526159739569513, 1.1771768640461748, 0.45352123353202006, 0.12230781090117442, 0.04061706835500657, 0.00217678368558751, 7.011818165712578e-05, 2.9302664231696536e-07]"
100000,3,MN (Exact),,0,14346.254503072503,False,0.0023300843313336372,,N/A (Too fast/Unstable),[14346.254503072503]
100000,3,TN (Exact),,15,3.504379289014833e-08,True,0.4684383333660662,1.586359231328523,Superlinear,"[14346.254503072503, 4265.847368504729, 1445.8827237280398, 465.89352582513925, 138.3144240107313, 59.653652324496925, 18.896849680336196, 7.671286847519629, 1.9263732452478564, 0.8535320311890434, 0.29695645736480164, 0.07380820055431929, 0.01535209652406251, 0.0005797781709691824, 1.1434916230626563e-05, 3.504379289014833e-08]"
100000,3,MN (FD),0.0001,0,14346.254503072503,False,0.002547292038798332,,N/A (Too fast/Unstable),[14346.254503072503]
100000,3,TN (FD),0.0001,15,3.504378548595874e-08,True,118.00731745781377,1.5863592700275955,Superlinear,"[14346.254503072503, 4265.847371377651, 1445.882724168089, 465.89352494658505, 138.31442206829527, 59.653652892967386, 18.896849508207907, 7.67128671824946, 1.9263731476464612, 0.85353200972974, 0.29695644828373713, 0.07380819827795938, 0.015352096352560756, 0.0005797781233161049, 1.1434916621475785e-05, 3.504378548595874e-08]"
100000,3,MN (FD),1e-08,0,14346.254503072503,False,0.002466249745339155,,N/A (Too fast/Unstable),[14346.254503072503]
100000,3,TN (FD),1e-08,15,3.5043783267006536e-08,True,116.31378958420828,1.5863592715526122,Superlinear,"[14346.254503072503, 4265.847342556591, 1445.8827203684975, 465.89352143352, 138.3144235312501, 59.653652008426995, 18.89684940664108, 7.671286657666497, 1.926373204903541, 0.8535320157921075, 0.29695645417303995, 0.07380819892490717, 0.015352096474324697, 0.0005797781416916173, 1.143491655903097e-05, 3.5043783267006536e-08]"
100000,3,MN (FD),1e-12,0,14346.254503072503,False,0.0024773748591542244,,N/A (Too fast/Unstable),[14346.254503072503]
100000,3,TN (FD),1e-12,15,3.509247518495651e-08,True,119.06666941707954,1.5861654724640442,Superlinear,"[14346.254503072503, 4266.246145584603, 1445.9349425886346, 465.9376878258332, 138.32062884965708, 59.660940250180154, 18.899886650332306, 7.67292700723091, 1.9266547062059174, 0.853672287627546, 0.29699064008772513, 0.07381972239859386, 0.015352790488709729, 0.0005799047272782784, 1.1434278770004813e-05, 3.509247518495651e-08]"
100000,4,MN (Exact),,0,14227.792960259638,False,0.002547916956245899,,N/A (Too fast/Unstable),[14227.792960259638]
100000,4,TN (Exact),,15,4.7538122709114907e-07,True,0.44769433280453086,1.5292239271580612,Superlinear,"[14227.792960259638, 4246.006792503497, 1444.8209514642663, 464.5598380145443, 134.79484664184625, 57.66372121691255, 19.166528870816, 7.952680154885049, 2.3065089961223073, 1.040060506010549, 0.38552401423960775, 0.0995356532146329, 0.020079104627064553, 0.00283113846321857, 0.00012018412932702279, 4.7538122709114907e-07]"
100000,4,MN (FD),0.0001,0,14227.792960259638,False,0.0019388329237699509,,N/A (Too fast/Unstable),[14227.792960259638]
100000,4,TN (FD),0.0001,15,4.75381222728136e-07,True,106.38380841584876,1.5292239336808102,Superlinear,"[14227.792960259638, 4246.006795333074, 1444.8209519160562, 464.55983713267403, 134.79484475839143, 57.66372177543254, 19.166528674467315, 7.952679990323044, 2.306508870392982, 1.0400604801029287, 0.3855239956107181, 0.09953564740240634, 0.020079103848218788, 0.0028311383434590754, 0.00012018412950087966, 4.75381222728136e-07]"
100000,4,MN (FD),1e-08,0,14227.792960259638,False,0.0022463337518274784,,N/A (Too fast/Unstable),[14227.792960259638]
100000,4,TN (FD),1e-08,15,4.753812280775092e-07,True,107.2306072912179,1.5292239289516922,Superlinear,"[14227.792960259638, 4246.006766684241, 1444.820948041169, 464.5598335085951, 134.7948461057697, 57.66372091282243, 19.166528602850256, 7.9526799705772655, 2.3065089509852776, 1.040060488146167, 0.38552400969926226, 0.09953565086653601, 0.020079104492839252, 0.0028311383890685937, 0.00012018412793966845, 4.753812280775092e-07]"
100000,4,MN (FD),1e-12,0,14227.792960259638,False,0.0038769999518990517,,N/A (Too fast/Unstable),[14227.792960259638]
100000,4,TN (FD),1e-12,15,4.755307786729439e-07,True,110.5143294162117,1.5291710822163458,Superlinear,"[14227.792960259638, 4246.399181211883, 1444.8736303450248, 464.6048656237135, 134.8007374346092, 57.670481293169324, 19.16932597725629, 7.954183509184327, 2.306753014496793, 1.040223555106654, 0.3855497727456397, 0.09954583317663833, 0.020078406052796836, 0.002831232744425251, 0.00012019537735633423, 4.755307786729439e-07]"
100000,5,MN (Exact),,0,14241.007600300705,False,0.0020987913012504578,,N/A (Too fast/Unstable),[14241.007600300705]
100000,5,TN (Exact),,15,1.2405162696462995e-06,True,0.39834812516346574,1.4159477348729934,Superlinear,"[14241.007600300705, 4232.452335202861, 1441.1073531490995, 464.64726989457444, 140.59762105738602, 59.37644214578028, 19.23073299589494, 7.947169343862299, 2.2751970926788894, 1.043723988689303, 0.3821476216556634, 0.09930323024747581, 0.01951868465313997, 0.0026772233919227667, 0.00011637315586707298, 1.2405162696462995e-06]"
100000,5,MN (FD),0.0001,0,14241.007600300705,False,0.001975749619305134,,N/A (Too fast/Unstable),[14241.007600300705]
100000,5,TN (FD),0.0001,15,1.2405163650370338e-06,True,104.7962498748675,1.4159477309884718,Superlinear,"[14241.007600300705, 4232.452338059161, 1441.1073535875223, 464.64726902045373, 140.59761901794144, 59.37644266761578, 19.230732823390838, 7.947169203829061, 2.2751969915395085, 1.0437239734100552, 0.38214760818067467, 0.09930322568080331, 0.01951868411477948, 0.0026772233028130726, 0.00011637315647992082, 1.2405163650370338e-06]"
100000,5,MN (FD),1e-08,0,14241.007600300705,False,0.0024993340484797955,,N/A (Too fast/Unstable),[14241.007600300705]
100000,5,TN (FD),1e-08,15,1.240516488500955e-06,True,102.93991145817563,1.4159477151804445,Superlinear,"[14241.007600300705, 4232.45230996136, 1441.107349785147, 464.64726551897274, 140.59762062748047, 59.376441848624346, 19.230732733779245, 7.9471691575742405, 2.275197055489509, 1.0437239724919032, 0.3821476188949986, 0.09930322826578644, 0.019518684574765237, 0.002677223326580732, 0.00011637315162936448, 1.240516488500955e-06]"
100000,5,MN (FD),1e-12,0,14241.007600300705,False,0.002337417099624872,,N/A (Too fast/Unstable),[14241.007600300705]
100000,5,TN (FD),1e-12,15,1.2397767409179706e-06,True,103.85865570791066,1.4159665600854299,Superlinear,"[14241.007600300705, 4232.840185944995, 1441.1595144449664, 464.69144003450816, 140.60256497536488, 59.383376559138405, 19.233633435062632, 7.948759091647696, 2.275435682181236, 1.0438854354357845, 0.3821715284856744, 0.09931521017993473, 0.019517275674388664, 0.0026770224340097602, 0.00011637930367107677, 1.2397767409179706e-06]"
